creators,date,ia_formats,ia_id,ia_url,ol_id,publisher,text_filename,title,trove_url,version_id,work_id
"Macdonald, Donald.",1889,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Raw JP2 ZIP,southsealanguage01macduoft,https://archive.org/details/southsealanguage01macduoft,OL7060956M,Melbourne Edgerton,southsealanguage01macduoft_djvu.txt,South Sea languages a series of studies on the languages of the New Hebrides and other South Sea Islands.,https://trove.nla.gov.au/version/1313241,1313241,1207923
"Lavater, Louis 1867-1953",1922,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP,thisgreenmortali00lavaiala,https://archive.org/details/thisgreenmortali00lavaiala,OL7061867M,Melbourne S.J. Endacott,thisgreenmortali00lavaiala_djvu.txt,This green mortality by Louis Lavater.,https://trove.nla.gov.au/version/1316965,1316965,1211181
Aimsfeld.,1919,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata Log|MARC Binary|Metadata|Metadata|MARC Source|Scandata|OCLC xISBN JSON,cihm_80621,https://archive.org/details/cihm_80621,OL22717175M,"[Victoria, B.C Diggon Print. Co.",cihm_80621_djvu.txt,"Howls of a dingo Australian bush rhymes by ""Aimsfeld"" [i.e. Alfred Mansfield].",https://trove.nla.gov.au/version/209885037,209885037,12122585
"Hall, Robert 1867-1949",1899,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,keytobirdsofaust00hallrich,https://archive.org/details/keytobirdsofaust00hallrich,OL7062369M,"Melbourne Melville, Mullen and Slade",keytobirdsofaust00hallrich_djvu.txt,A key to the birds of Australia and Tasmania with their geographical distribution in Australia by Robert Hall.,https://trove.nla.gov.au/version/1319056,1319056,1213023
Royal Society of South Australia,1904,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata,transactionspro341910roya,https://archive.org/details/transactionspro341910roya,OL25502621M,Adelaide [The Society] W.C. Rigby,transactionspro341910roya_djvu.txt,Transactions and proceedings and report of the Royal Society of South Australia (Incorporated),https://trove.nla.gov.au/version/209812279,209812279,12154555
Royal Society of South Australia,1880,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata|Scandata,transactionsand06unkngoog,https://archive.org/details/transactionsand06unkngoog,OL25502128M,"Adelaide, Australia The Society",transactionsand06unkngoog_djvu.txt,Transactions and proceedings and report of the Royal Society of South Australia,https://trove.nla.gov.au/version/209867746,209867746,12154555
"Gordon, David J. 1865-1946",1903,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Library JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Pure JP2 ZIP|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,centralstatesout00gordiala,https://archive.org/details/centralstatesout00gordiala,OL7063119M,"Adelaide Vardon and Pritchard, Printers",centralstatesout00gordiala_djvu.txt,"The central state. South Australia its history, progress and resources. By David J. Gordon.",https://trove.nla.gov.au/version/1321901,1321901,1215556
"Taylor, Thomas Griffith 1880-1963",1920,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,australianmeteor00taylrich,https://archive.org/details/australianmeteor00taylrich,OL7063391M,Oxford The Clarendon press,australianmeteor00taylrich_djvu.txt,Australian meteorology a text-book including sections on aviation and climatology by Griffith Taylor ...,https://trove.nla.gov.au/version/1323016,1323016,1216511
"Gay, Florence|Mosher, Thomas Bird, 1852-1923 (bookplate)",1912,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,inpraiseofaustr00gayf,https://archive.org/details/inpraiseofaustr00gayf,OL24136713M,London Constable,inpraiseofaustr00gayf_djvu.txt,In praise of Australia an anthology in prose and verse compiled by Florence Gay.,https://trove.nla.gov.au/version/1325302 49193164,1325302 49193164,1218410
"Gay, Florence.",1912,JPEG Thumb|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,inpraiseofaustra00gayfrich,https://archive.org/details/inpraiseofaustra00gayfrich,OL7064021M,London Constable,inpraiseofaustra00gayfrich_djvu.txt,In praise of Australia an anthology in prose and verse compiled by Florence Gay.,https://trove.nla.gov.au/version/1325302 49193164,1325302 49193164,1218410
Elsie R. Masson,1915,DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,untamedterritory00mass,https://archive.org/details/untamedterritory00mass,OL23354180M,London Macmillan,untamedterritory00mass_djvu.txt,"An untamed territory, the Northern Territory of Australia by Elsie R. Masson.",https://trove.nla.gov.au/version/259805351,259805351,12237811
George Herbert Gibson 1846-1921,1878,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Microfilm Scandata XML,cihm_07136,https://archive.org/details/cihm_07136,OL23351424M,"[Sydney, Australia? John Sands",cihm_07136_djvu.txt,Southerly busters by Ironbark ; profusely illustrated by Alfred Clint ; with additional illustrations by Montagu Scott.Microform,https://trove.nla.gov.au/version/261842358,261842358,12266927
Hector William Dinning 1887-,1920,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,niletoaleppowith00dinnuoft,https://archive.org/details/niletoaleppowith00dinnuoft,OL7066750M,London G. Allen & Unwin Ltd.,niletoaleppowith00dinnuoft_djvu.txt,"Nile to Aleppo, with the Light-horse in the Middle-East.",https://trove.nla.gov.au/version/1335717 2043657,1335717 2043657,1227419
"Hector William Dinning 1887-|McBey, James, 1883-1959, ill.",1920,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JPEG Tar|Scandata,niletoaleppowith00dinn,https://archive.org/details/niletoaleppowith00dinn,OL7216885M,London G. Allen & Unwin ltd.,niletoaleppowith00dinn_djvu.txt,Nile to Aleppo with the Light-horse in the Middle-East,https://trove.nla.gov.au/version/1335717 2043657,1335717 2043657,1227419
"Stevens, Bertram, 1872-1922.",1909,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,goldentreasuryof00stevrich,https://archive.org/details/goldentreasuryof00stevrich,OL7067528M,Sydney Angus and Robertson,goldentreasuryof00stevrich_djvu.txt,The Golden treasury of Australian verse edited by Bertram Stevens.,https://trove.nla.gov.au/version/1338927,1338927,1230120
"McAlpine, Daniel.|Victoria. Dept. of Agriculture.",1906,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|DjVu|Grayscale LuraTech PDF|Abbyy GZ|DjVuTXT|Djvu XML|Single Page Processed JPEG ZIP|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Raw JP2 ZIP|Metadata|Scribe Scandata ZIP,rustsofaustralia00mcalrich,https://archive.org/details/rustsofaustralia00mcalrich,OL7068933M,"Melbourne Robt. S. Brain, government printer",rustsofaustralia00mcalrich_djvu.txt,"The rusts of Australia their structure, nature and classification by D. McAlpine.Microform",https://trove.nla.gov.au/version/1344616,1344616,1235020
Ralph Abercromby 1842-1897,1896,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP,threeessaysonaus00aberuoft,https://archive.org/details/threeessaysonaus00aberuoft,OL7069662M,"Sydney, F.W. White",threeessaysonaus00aberuoft_djvu.txt,Three essays on Australian weather.,https://trove.nla.gov.au/version/1347475,1347475,1237507
"Ralph Abercromby 1842-1897|Hunt, H. A. b. 1865.|Russell, Henry Chamberlaine, 1836-1907.",1896,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,threeessaysonau00russgoog,https://archive.org/details/threeessaysonau00russgoog,OL6994122M,"Sydney F.W. White, printer",threeessaysonau00russgoog_djvu.txt,Three essays on Australian weather [comp. by] Hon. Ralph Abercromby ...,https://trove.nla.gov.au/version/1675570 49168192,1675570 49168192,1237507
"Ralph Abercromby 1842-1897|Hunt, H. A. b. 1865.|Russell, Henry Chamberlaine, 1836-1907.",1896,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Raw JP2 ZIP,threeessaysonaus00aberrich,https://archive.org/details/threeessaysonaus00aberrich,OL7138358M,"Sydney F.W. White, printer",threeessaysonaus00aberrich_djvu.txt,Three essays on Australian weather [comp. by] Hon. Ralph Abercromby.,https://trove.nla.gov.au/version/1675570 49168192,1675570 49168192,1237507
Zero.,1901,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Library JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original CR2 Tar|Single Page Pure JP2 ZIP|Single Page Raw JP2 ZIP,secrethistoryofc00zeroiala,https://archive.org/details/secrethistoryofc00zeroiala,OL7070169M,Sydney Finn Brothers,secrethistoryofc00zeroiala_djvu.txt,"The secret history of the Coningham case by ""Zero"" ; illustrated with photographic facsimiles of the documents in the case and many others that were not produced in court.",https://trove.nla.gov.au/version/1349364,1349364,1239065
"Carslaw, H. S. 1870-1954|International Commission on the Teaching of Mathematics.",1914,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scan Factors,teachingofmathem00carsrich,https://archive.org/details/teachingofmathem00carsrich,OL7070220M,Sydney Angus & Robertson ltd.,teachingofmathem00carsrich_djvu.txt,The teaching of mathematics in Australia report presented to the International commission on the teaching of mathematics by H. S. Carslaw.,https://trove.nla.gov.au/version/1349545,1349545,1239215
"William T. Wawn|Hay, William Delisle.",1893,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original CR2 Tar|Single Page Raw JP2 ZIP,southseaislander00wawniala,https://archive.org/details/southseaislander00wawniala,OL7070347M,London S. Sonnenschein & co.,southseaislander00wawniala_djvu.txt,"The South Sea islanders and the Queensland labour trade a record of voyages and experiences in the western Pacific, from 1875 to 1891. By William T. Wawn.",https://trove.nla.gov.au/version/1350039 49125418,1350039 49125418,1239632
"William T. Wawn|Hay, William Delisle, ed.",1893,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924030075091,https://archive.org/details/cu31924030075091,OL13447322M,London S. Sonnenschein & co.,cu31924030075091_djvu.txt,"The South Sea islanders and the Queensland labour trade a record of voyages and experiences in the western Pacific, from 1875 to 1891. By William T. Wawn.",https://trove.nla.gov.au/version/1350039 49125418,1350039 49125418,1239632
"William T Wawn|Hay, William Delisle",1893,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,southseaislander00wawnuoft,https://archive.org/details/southseaislander00wawnuoft,OL23333257M,London S. Sonnenschein,southseaislander00wawnuoft_djvu.txt,"The South Sea islanders and the Queensland labour trade, a record of voyages and experiences in the Western Pacific, from 1875 to 1891.",https://trove.nla.gov.au/version/3319380,3319380,1239632
"McLaren, Jack 1887-1954",1919,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,whitewitch00mcla,https://archive.org/details/whitewitch00mcla,OL7070396M,Melbourne Bookstall Co.,whitewitch00mcla_djvu.txt,The white witch.,https://trove.nla.gov.au/version/1350238,1350238,1239787
,1894,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Microfilm Scandata XML,cihm_08898,https://archive.org/details/cihm_08898,OL23353990M,[Toronto? s.n.,cihm_08898_djvu.txt,Around the world by Lydia Leavitt.Microform,https://trove.nla.gov.au/version/3360321,3360321,12408442
Anthony Trollope 1815-1882,1882,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Processed JPEG ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,fixedperiod01troluoft,https://archive.org/details/fixedperiod01troluoft,OL7071019M,Edinburgh W. Blackwood,fixedperiod01troluoft_djvu.txt,The fixed period Anthony Trollope.,https://trove.nla.gov.au/version/1352637,1352637,1241779
